ISSUE DATE,ISSUE TIME,FINE AMOUNT,TICKET LOCATION STREET,VIOLATION DESCRIPTION
6/28/2016,14:07,$10.00,LOT 2 - CAMPUS OPS,"PERMIT ISSUED, NOT DISPLAYED"
6/28/2016,10:23,$150.00,LOT 20 - MUSIC/EDU,RESERVE & TOW
6/28/2016,11:24,$20.00,LOT 29A - EMU VIS LOT,OVERTIME PAYSTATION
6/28/2016,11:25,$20.00,LOT 29A - EMU VIS LOT,OVERTIME PAYSTATION
6/28/2016,11:27,$20.00,LOT 29A - EMU VIS LOT,OVERTIME PAYSTATION
6/28/2016,11:28,$20.00,LOT 29A - EMU VIS LOT,OVERTIME PAYSTATION
6/28/2016,13:56,$20.00,LOT 29A - EMU VIS LOT,OVERTIME PAYSTATION
6/28/2016,8:37,$40.00,LOT 33 - BEAN EAST,NO UO PERMIT
6/28/2016,8:40,$0.00,LOT 33 - BEAN EAST,MISUSE OF PERMIT
6/28/2016,8:42,$40.00,LOT 33 - BEAN EAST,NO UO PERMIT
6/28/2016,8:44,$40.00,LOT 33 - BEAN EAST,NO UO PERMIT
6/28/2016,8:50,$40.00,LOT 33 - BEAN EAST,NO UO PERMIT
6/28/2016,8:53,$40.00,LOT 33 - BEAN EAST,NO UO PERMIT
6/28/2016,14:49,$40.00,LOT 33 - BEAN EAST,NO UO PERMIT
6/28/2016,15:25,$20.00,LOT 36A - CARSON,OVERTIME LOT METER
6/28/2016,15:26,$20.00,LOT 36A - CARSON,OVERTIME LOT METER
6/28/2016,14:27,$40.00,LOT 39 - AGATE SOUTH,NO UO PERMIT
6/28/2016,14:31,$45.00,LOT 39 - AGATE SOUTH,PARKING ON LAWN/SIDEWALK OR
6/28/2016,7:36,$0.00,LOT 41 - OUTDOOR PROG,NO UO PERMIT
6/28/2016,7:58,$10.00,LOT 42 - 12TH W OF KIN,"PERMIT ISSUED, NOT DISPLAYED"
6/28/2016,11:08,$35.00,LOT 42 - 12TH W OF KIN,NO PERMIT FOR AREA
6/28/2016,11:14,$0.00,LOT 42 - 12TH W OF KIN,MISUSE OF PERMIT
6/28/2016,11:21,$0.00,LOT 42 - 12TH W OF KIN,MISUSE OF PERMIT
6/28/2016,11:23,$0.00,LOT 42 - 12TH W OF KIN,"PERMIT ISSUED, NOT DISPLAYED"
6/28/2016,11:25,$0.00,LOT 42 - 12TH W OF KIN,"PERMIT ISSUED, NOT DISPLAYED"
6/28/2016,14:14,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT
6/28/2016,14:17,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT
6/28/2016,14:19,$35.00,LOT 42 - 12TH W OF KIN,AREA NOT DESIGNATED
6/28/2016,15:35,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT
6/28/2016,15:36,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT
6/28/2016,12:53,$40.00,LOT 43 - S LAW SCH,NO UO PERMIT
6/28/2016,12:56,$40.00,LOT 43 - S LAW SCH,NO UO PERMIT
6/28/2016,9:01,$75.00,LOT 46 - MOSS CONNECT,RESERVED SPACE
6/28/2016,9:04,$0.00,LOT 46 - MOSS CONNECT,RESERVED SPACE
6/28/2016,9:05,$0.00,LOT 46 - MOSS CONNECT,MISUSE OF PERMIT
6/28/2016,9:06,$0.00,LOT 46 - MOSS CONNECT,RESERVED SPACE
6/28/2016,16:16,$40.00,LOT 56 - MILLRACE,NO UO PERMIT
6/28/2016,17:14,$40.00,LOT 56 - MILLRACE,NO UO PERMIT
6/28/2016,14:41,$40.00,LOT 59 - ROMANIA,NO UO PERMIT
6/28/2016,9:42,$150.00,LOT 5A - FRANK BLVD,RESERVE & TOW
6/28/2016,9:47,$150.00,LOT 5A - FRANK BLVD,RESERVE & TOW
6/28/2016,14:14,$10.00,LOT 6A - 11TH/KINCAID,"PERMIT ISSUED, NOT DISPLAYED"
6/28/2016,11:42,$150.00,LOT 7B - MCKENZIE,RESERVE & TOW
6/28/2016,23:52,$75.00,SPENCER VIEW APTS,RESERVED SPACE
6/28/2016,10:47,$75.00,UNIVERSITY ST METERS,RESERVED SPACE
6/28/2016,10:52,$0.00,UNIVERSITY ST METERS,OVERLINE/TAKE THE SPACE OF
6/28/2016,11:03,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/28/2016,11:04,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/28/2016,11:07,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/28/2016,11:11,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/28/2016,11:12,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/28/2016,11:13,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/28/2016,11:14,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/28/2016,11:16,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/28/2016,11:17,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/28/2016,12:18,$35.00,UNIVERSITY ST METERS,OVERLINE/TAKE THE SPACE OF
6/28/2016,13:37,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/28/2016,13:40,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/28/2016,13:41,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/28/2016,13:43,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/28/2016,13:50,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/28/2016,16:38,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/28/2016,16:39,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/28/2016,16:40,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/28/2016,16:42,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/28/2016,16:43,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/28/2016,16:44,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/28/2016,16:45,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/28/2016,16:46,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/29/2016,10:26,$20.00,13TH AVE METERS,OVERTIME STREET MTR
6/29/2016,10:27,$20.00,13TH AVE METERS,OVERTIME STREET MTR
6/29/2016,10:28,$20.00,13TH AVE METERS,OVERTIME STREET MTR
6/29/2016,10:29,$20.00,13TH AVE METERS,OVERTIME STREET MTR
6/29/2016,11:03,$20.00,13TH AVE METERS,OVERTIME STREET MTR
6/29/2016,15:35,$20.00,13TH AVE METERS,OVERTIME STREET MTR
6/29/2016,15:37,$20.00,13TH AVE METERS,OVERTIME STREET MTR
6/29/2016,11:02,$20.00,15TH AVE METERS,OVERTIME STREET MTR
6/29/2016,11:05,$20.00,15TH AVE METERS,OVERTIME STREET MTR
6/29/2016,10:24,$20.00,LOT 12A - ONYX-LAWRENCE,OVERTIME LOT METER
6/29/2016,10:25,$20.00,LOT 12A - ONYX-LAWRENCE,OVERTIME LOT METER
6/29/2016,10:27,$20.00,LOT 12A - ONYX-LAWRENCE,OVERTIME LOT METER
6/29/2016,15:29,$20.00,LOT 12A - ONYX-LAWRENCE,OVERTIME LOT METER
6/29/2016,9:12,$0.00,LOT 13 - 13TH BEECH-UNIV,OVERLINE/TAKE THE SPACE OF
6/29/2016,18:46,$35.00,LOT 13 - 13TH BEECH-UNIV,RESTRICTED AREA
6/29/2016,12:29,$20.00,LOT 15 - JAQUA,OVERTIME PAYSTATION
6/29/2016,12:31,$20.00,LOT 15 - JAQUA,OVERTIME PAYSTATION
6/29/2016,12:32,$20.00,LOT 15 - JAQUA,OVERTIME PAYSTATION
6/29/2016,12:33,$20.00,LOT 15 - JAQUA,OVERTIME PAYSTATION
6/29/2016,12:35,$20.00,LOT 15 - JAQUA,OVERTIME PAYSTATION
6/29/2016,13:57,$40.00,LOT 18 - EDUCATION,NO UO PERMIT
6/29/2016,13:59,$40.00,LOT 19 - HEDCO/CSB,NO UO PERMIT
6/29/2016,11:56,$0.00,LOT 2 - CAMPUS OPS,"PERMIT ISSUED, NOT DISPLAYED"
6/29/2016,11:57,$35.00,LOT 2 - CAMPUS OPS,NO PERMIT FOR AREA
6/29/2016,8:56,$150.00,LOT 20 - MUSIC/EDU,RESERVE & TOW
6/29/2016,16:19,$20.00,LOT 23 - JOHNSON HALL,30 MINUTE ONLY ZONE
6/29/2016,10:45,$45.00,LOT 27 - HENDRICKS,PARKING ON LAWN/SIDEWALK OR
6/29/2016,10:55,$20.00,LOT 29A - EMU VIS LOT,OVERTIME PAYSTATION
6/29/2016,10:56,$20.00,LOT 29A - EMU VIS LOT,OVERTIME PAYSTATION
6/29/2016,10:57,$20.00,LOT 29A - EMU VIS LOT,OVERTIME PAYSTATION
6/29/2016,11:45,$20.00,LOT 29A - EMU VIS LOT,OVERTIME PAYSTATION
6/29/2016,13:31,$20.00,LOT 29A - EMU VIS LOT,OVERTIME PAYSTATION
6/29/2016,13:31,$50.00,LOT 29A - EMU VIS LOT,BOOT FEE
6/29/2016,11:09,$75.00,LOT 29D - EMU/ONYX/STR,FIRELANE/HYDRANT
6/29/2016,14:44,$40.00,LOT 34C - COLUMBIA ST,NO UO PERMIT
6/29/2016,14:44,$40.00,LOT 34C - COLUMBIA ST,NO UO PERMIT
6/29/2016,15:39,$20.00,LOT 36A - CARSON,OVERTIME LOT METER
6/29/2016,10:52,$150.00,LOT 36B - STU HEALTH,RESERVE & TOW
6/29/2016,10:56,$150.00,LOT 36B - STU HEALTH,RESERVE & TOW
6/29/2016,14:31,$40.00,LOT 39 - AGATE SOUTH,NO UO PERMIT
6/29/2016,14:32,$40.00,LOT 39 - AGATE SOUTH,NO UO PERMIT
6/29/2016,14:12,$35.00,LOT 42 - 12TH W OF KIN,AREA NOT DESIGNATED
6/29/2016,14:40,$0.00,LOT 43 - S LAW SCH,MISUSE OF PERMIT
6/29/2016,15:01,$40.00,LOT 56 - MILLRACE,NO UO PERMIT
6/29/2016,15:03,$40.00,LOT 56 - MILLRACE,NO UO PERMIT
6/29/2016,15:03,$40.00,LOT 56 - MILLRACE,NO UO PERMIT
6/29/2016,15:04,$40.00,LOT 56 - MILLRACE,NO UO PERMIT
6/29/2016,10:03,$35.00,LOT 59 - ROMANIA,NO OVERNIGHT PARKING
6/29/2016,12:22,$40.00,LOT 8 - MK ARENA,NO UO PERMIT
6/29/2016,12:24,$40.00,LOT 8 - MK ARENA,NO UO PERMIT
6/29/2016,12:24,$40.00,LOT 8 - MK ARENA,NO UO PERMIT
6/29/2016,7:44,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/29/2016,7:44,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/29/2016,7:56,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/29/2016,11:00,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/29/2016,11:13,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/29/2016,11:13,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/29/2016,11:16,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/29/2016,11:19,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/29/2016,11:21,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/29/2016,11:23,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/29/2016,11:27,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/29/2016,11:30,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/29/2016,11:35,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/29/2016,11:38,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/29/2016,11:39,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/29/2016,13:36,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/29/2016,13:37,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/29/2016,13:39,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/29/2016,13:40,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/29/2016,13:49,$35.00,UNIVERSITY ST METERS,IMPROPER PARKING
6/29/2016,15:43,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/29/2016,15:46,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/29/2016,16:05,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/29/2016,16:06,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/30/2016,9:55,$20.00,13TH AVE METERS,OVERTIME STREET MTR
6/30/2016,12:08,$20.00,13TH AVE METERS,OVERTIME STREET MTR
6/30/2016,12:09,$20.00,13TH AVE METERS,OVERTIME STREET MTR
6/30/2016,12:10,$20.00,13TH AVE METERS,OVERTIME STREET MTR
6/30/2016,12:23,$0.00,15TH AVE,YELLOW ZONE
6/30/2016,12:20,$20.00,15TH AVE METERS,OVERTIME STREET MTR
6/30/2016,10:52,$20.00,LOT 12A - ONYX-LAWRENCE,OVERTIME LOT METER
6/30/2016,10:53,$20.00,LOT 12A - ONYX-LAWRENCE,OVERTIME LOT METER
6/30/2016,11:38,$20.00,LOT 12A - ONYX-LAWRENCE,OVERTIME LOT METER
6/30/2016,14:34,$20.00,LOT 12A - ONYX-LAWRENCE,OVERTIME LOT METER
6/30/2016,10:01,$35.00,LOT 13 - 13TH BEECH-UNIV,YELLOW ZONE
6/30/2016,14:10,$20.00,LOT 13 - 13TH BEECH-UNIV,30 MINUTE ONLY ZONE
6/30/2016,15:30,$150.00,LOT 13 - 13TH BEECH-UNIV,RESERVE & TOW
6/30/2016,15:31,$0.00,LOT 13 - 13TH BEECH-UNIV,BOOT WARNING
6/30/2016,16:56,$150.00,LOT 13 - 13TH BEECH-UNIV,RESERVE & TOW
6/30/2016,16:59,$35.00,LOT 13 - 13TH BEECH-UNIV,NO PERMIT FOR AREA
6/30/2016,7:29,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT
6/30/2016,7:30,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT
6/30/2016,8:47,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED"
6/30/2016,10:33,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA
6/30/2016,10:34,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA
6/30/2016,10:35,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA
6/30/2016,10:35,$0.00,LOT 16A - FAC/STAFF LOT,MISUSE OF PERMIT
6/30/2016,13:15,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA
6/30/2016,13:15,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT
6/30/2016,13:18,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED"
6/30/2016,13:20,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT
6/30/2016,13:22,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT
6/30/2016,13:23,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT
6/30/2016,13:25,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW
6/30/2016,10:28,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION
6/30/2016,14:49,$10.00,LOT 17 - HEDCO,"PERMIT ISSUED, NOT DISPLAYED"
6/30/2016,10:04,$20.00,LOT 29A - EMU VIS LOT,OVERTIME PAYSTATION
6/30/2016,10:04,$20.00,LOT 29A - EMU VIS LOT,OVERTIME PAYSTATION
6/30/2016,10:05,$20.00,LOT 29A - EMU VIS LOT,OVERTIME PAYSTATION
6/30/2016,12:15,$20.00,LOT 29A - EMU VIS LOT,OVERTIME PAYSTATION
6/30/2016,12:17,$20.00,LOT 29A - EMU VIS LOT,OVERTIME PAYSTATION
6/30/2016,14:15,$20.00,LOT 29A - EMU VIS LOT,OVERTIME PAYSTATION
6/30/2016,14:16,$20.00,LOT 29A - EMU VIS LOT,OVERTIME PAYSTATION
6/30/2016,9:58,$20.00,LOT 36A - CARSON,OVERTIME LOT METER
6/30/2016,14:04,$20.00,LOT 36A - CARSON,OVERTIME LOT METER
6/30/2016,11:27,$40.00,LOT 37 - HAMILTON E,NO UO PERMIT
6/30/2016,13:55,$40.00,LOT 37 - HAMILTON E,NO UO PERMIT
6/30/2016,13:55,$35.00,LOT 37 - HAMILTON E,YELLOW ZONE
6/30/2016,13:56,$0.00,LOT 37 - HAMILTON E,"BLOCKING VIOLATION, VEHICLE"
6/30/2016,11:12,$40.00,LOT 39 - AGATE SOUTH,NO UO PERMIT
6/30/2016,7:34,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT
6/30/2016,10:41,$35.00,LOT 42 - 12TH W OF KIN,AREA NOT DESIGNATED
6/30/2016,10:41,$100.00,LOT 42 - 12TH W OF KIN,MISUSE OF PERMIT
6/30/2016,15:09,$0.00,LOT 52 - UOPD EAST,"PERMIT ISSUED, NOT DISPLAYED"
6/30/2016,15:10,$40.00,LOT 52 - UOPD EAST,NO UO PERMIT
6/30/2016,14:27,$40.00,LOT 55 - MOSS ST,NO UO PERMIT
6/30/2016,11:28,$40.00,LOT 56 - MILLRACE,NO UO PERMIT
6/30/2016,13:47,$40.00,LOT 58 - 1715 FRANKLIN,NO UO PERMIT
6/30/2016,13:35,$40.00,LOT 59 - ROMANIA,NO UO PERMIT
6/30/2016,13:03,$20.00,LOT 6A - 11TH/KINCAID,OVERTIME LOT METER
6/30/2016,13:50,$75.00,LOT 8 - MK ARENA,RESERVED SPACE
6/30/2016,13:52,$75.00,LOT 8 - MK ARENA,RESERVED SPACE
6/30/2016,13:55,$75.00,LOT 8 - MK ARENA,RESERVED SPACE
6/30/2016,13:57,$75.00,LOT 8 - MK ARENA,RESERVED SPACE
6/30/2016,15:48,$150.00,SPENCER VIEW APTS,RESERVE & TOW
6/30/2016,10:13,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/30/2016,10:13,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/30/2016,10:15,$0.00,UNIVERSITY ST METERS,IMPROPER PARKING
6/30/2016,10:15,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
7/1/2016,11:21,$20.00,13TH AVE METERS,OVERTIME STREET MTR
7/1/2016,11:22,$20.00,13TH AVE METERS,OVERTIME STREET MTR
7/1/2016,11:24,$20.00,13TH AVE METERS,OVERTIME STREET MTR
7/1/2016,13:56,$20.00,13TH AVE METERS,OVERTIME STREET MTR
7/1/2016,12:11,$150.00,LOT 12B - ONYX-SCIENCES,RESERVE & TOW
7/1/2016,16:04,$40.00,LOT 13 - 13TH BEECH-UNIV,NO UO PERMIT
7/1/2016,11:50,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT
7/1/2016,11:51,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT
7/1/2016,11:52,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT
7/1/2016,11:53,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT
7/1/2016,11:54,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT
7/1/2016,11:54,$0.00,LOT 16A - FAC/STAFF LOT,MISUSE OF PERMIT
7/1/2016,11:55,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT
7/1/2016,11:55,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT
7/1/2016,11:56,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT
7/1/2016,11:57,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT
7/1/2016,11:57,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT
7/1/2016,11:59,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT
7/1/2016,11:59,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED"
7/1/2016,12:00,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT
7/1/2016,14:34,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT
7/1/2016,14:35,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT
7/1/2016,14:36,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED"
7/1/2016,14:36,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT
7/1/2016,14:39,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT
7/1/2016,14:22,$40.00,LOT 17 - HEDCO,NO UO PERMIT
7/1/2016,14:24,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION
7/1/2016,14:25,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION
7/1/2016,14:28,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION
7/1/2016,12:27,$40.00,LOT 18 - EDUCATION,NO UO PERMIT
7/1/2016,12:28,$40.00,LOT 18 - EDUCATION,NO UO PERMIT
7/1/2016,12:31,$40.00,LOT 18 - EDUCATION,NO UO PERMIT
7/1/2016,12:32,$40.00,LOT 18 - EDUCATION,NO UO PERMIT
7/1/2016,12:33,$40.00,LOT 18 - EDUCATION,NO UO PERMIT
7/1/2016,12:35,$40.00,LOT 18 - EDUCATION,NO UO PERMIT
7/1/2016,12:37,$40.00,LOT 18 - EDUCATION,NO UO PERMIT
7/1/2016,12:40,$40.00,LOT 18 - EDUCATION,NO UO PERMIT
7/1/2016,14:10,$40.00,LOT 18 - EDUCATION,NO UO PERMIT
7/1/2016,14:12,$40.00,LOT 18 - EDUCATION,NO UO PERMIT
7/1/2016,14:16,$40.00,LOT 18 - EDUCATION,NO UO PERMIT
7/1/2016,14:17,$50.00,LOT 18 - EDUCATION,BOOT FEE
7/1/2016,13:27,$40.00,LOT 2 - CAMPUS OPS,NO UO PERMIT
7/1/2016,15:46,$0.00,LOT 23 - JOHNSON HALL,DISABLED SPACE PSTD
7/1/2016,8:03,$40.00,LOT 33 - BEAN EAST,NO UO PERMIT
7/1/2016,14:40,$40.00,LOT 33 - BEAN EAST,NO UO PERMIT
7/1/2016,14:41,$40.00,LOT 33 - BEAN EAST,NO UO PERMIT
7/1/2016,14:45,$40.00,LOT 33 - BEAN EAST,NO UO PERMIT
7/1/2016,15:04,$40.00,LOT 34C - COLUMBIA ST,NO UO PERMIT
7/1/2016,15:08,$150.00,LOT 34C - COLUMBIA ST,RESERVE & TOW
7/1/2016,13:58,$20.00,LOT 36A - CARSON,OVERTIME LOT METER
7/1/2016,16:01,$20.00,LOT 36A - CARSON,OVERTIME LOT METER
7/1/2016,16:02,$20.00,LOT 36A - CARSON,OVERTIME LOT METER
7/1/2016,10:52,$75.00,LOT 37 - HAMILTON E,RESERVED SPACE
7/1/2016,15:54,$75.00,LOT 37 - HAMILTON E,RESERVED SPACE
7/1/2016,15:57,$75.00,LOT 37 - HAMILTON E,RESERVED SPACE
7/1/2016,16:29,$40.00,LOT 3A - AAA AREA,NO UO PERMIT
7/1/2016,14:23,$40.00,LOT 40 - HEDCO UNDERGRND,NO UO PERMIT
7/1/2016,14:27,$40.00,LOT 40 - HEDCO UNDERGRND,NO UO PERMIT
7/1/2016,7:32,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT
7/1/2016,7:34,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT
7/1/2016,11:41,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT
7/1/2016,11:41,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT
7/1/2016,11:42,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT
7/1/2016,11:43,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT
7/1/2016,11:44,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT
7/1/2016,11:44,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT
7/1/2016,11:45,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT
7/1/2016,14:51,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT
7/1/2016,14:51,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT
7/1/2016,14:53,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT
7/1/2016,14:53,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT
7/1/2016,14:55,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT
7/1/2016,16:20,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT
7/1/2016,8:01,$40.00,LOT 44 - GRAD VILLAGE,NO UO PERMIT
7/1/2016,7:52,$40.00,LOT 50 - BARNHART,NO UO PERMIT
7/1/2016,14:58,$40.00,LOT 51 - VILLARD ALY,NO UO PERMIT
7/1/2016,16:34,$40.00,LOT 56 - MILLRACE,NO UO PERMIT
7/1/2016,16:36,$40.00,LOT 56 - MILLRACE,NO UO PERMIT
7/1/2016,16:38,$40.00,LOT 56 - MILLRACE,NO UO PERMIT
7/1/2016,13:13,$35.00,LOT 5A - FRANK BLVD,AREA NOT DESIGNATED
7/1/2016,13:18,$40.00,LOT 5A - FRANK BLVD,NO UO PERMIT
7/1/2016,13:23,$40.00,LOT 5A - FRANK BLVD,NO UO PERMIT
7/1/2016,13:35,$50.00,LOT 5A - FRANK BLVD,BOOT FEE
7/1/2016,11:32,$40.00,LOT 6A - 11TH/KINCAID,NO UO PERMIT
7/1/2016,11:34,$10.00,LOT 6A - 11TH/KINCAID,"PERMIT ISSUED, NOT DISPLAYED"
7/1/2016,16:23,$10.00,LOT 7B - MCKENZIE,"PERMIT ISSUED, NOT DISPLAYED"
7/1/2016,16:24,$40.00,LOT 7B - MCKENZIE,NO UO PERMIT
7/1/2016,16:15,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
7/2/2016,0:35,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT
7/5/2016,10:36,$20.00,10 - LAWRENCE,30 MINUTE ONLY ZONE
7/5/2016,9:06,$20.00,13TH AVE METERS,OVERTIME STREET MTR
7/5/2016,9:07,$20.00,13TH AVE METERS,OVERTIME STREET MTR
7/5/2016,10:27,$20.00,13TH AVE METERS,OVERTIME STREET MTR
7/5/2016,10:29,$20.00,13TH AVE METERS,OVERTIME STREET MTR
7/5/2016,10:31,$20.00,13TH AVE METERS,OVERTIME STREET MTR
7/5/2016,10:36,$20.00,13TH AVE METERS,OVERTIME STREET MTR
7/5/2016,12:45,$20.00,13TH AVE METERS,OVERTIME STREET MTR
7/5/2016,14:08,$0.00,15TH AVE,BIKE IMPOUND FEE
7/5/2016,14:13,$0.00,15TH AVE,BIKE IMPOUND FEE
7/5/2016,14:20,$0.00,15TH AVE,BIKE IMPOUND FEE
7/5/2016,14:24,$0.00,15TH AVE,BIKE IMPOUND FEE
7/5/2016,14:29,$0.00,18TH & UNIVERSITY,BIKE IMPOUND FEE
7/5/2016,14:33,$0.00,BOWERMAN,BIKE IMPOUND FEE
7/5/2016,8:25,$35.00,LOT 10 - LAWRENCE,YELLOW ZONE
7/5/2016,8:27,$40.00,LOT 10 - LAWRENCE,NO UO PERMIT
7/5/2016,8:29,$20.00,LOT 12A - ONYX-LAWRENCE,OVERTIME LOT METER
7/5/2016,10:34,$20.00,LOT 12A - ONYX-LAWRENCE,OVERTIME LOT METER
7/5/2016,11:02,$20.00,LOT 12A - ONYX-LAWRENCE,OVERTIME LOT METER
7/5/2016,11:03,$20.00,LOT 12A - ONYX-LAWRENCE,OVERTIME LOT METER
